CO_POSICAO;SG_AREA;CO_ITEM;TX_GABARITO;CO_HABILIDADE;IN_ITEM_ABAN;TX_MOTIVO_ABAN;NU_PARAM_A;NU_PARAM_B;NU_PARAM_C;TX_COR;CO_PROVA;TP_LINGUA;IN_ITEM_ADAPTADO;TP_VERSAO_DIGITAL
115;CN;47264;D;14;0;;2.06957;614.51;0.20371;LARANJA - BRAILE;643;;1;
115;CN;47264;D;14;0;;2.06957;614.51;0.20371;LARANJA - BRAILE;683;;1;
109;CN;47367;E;10;1;Anulado pela TRI;;nan;;LARANJA;644;;1;
109;CN;47367;E;10;1;Anulado pela TRI;;nan;;LARANJA - BRAILE;643;;1;
109;CN;47367;E;10;1;Anulado pela TRI;;nan;;LARANJA - BRAILE;683;;1;
109;CN;47367;E;10;1;Anulado pela TRI;;nan;;LARANJA;684;;1;
61;CH;48345;E;23;0;;3.38629;689.10;0.09641;ROSA;690;;0;
78;CH;48345;E;23;0;;3.38629;689.10;0.09641;AMARELA;688;;0;
48;CH;48345;E;23;0;;3.38629;689.10;0.09641;BRANCA;689;;0;
53;CH;48345;E;23;0;;3.38629;689.10;0.09641;AZUL;687;;0;
123;CN;48544;A;6;0;;1.25992;730.13;0.19165;ROSA;701;;0;
122;CN;48544;A;6;0;;1.25992;730.13;0.19165;CINZA;702;;0;
135;CN;48544;A;6;0;;1.25992;730.13;0.19165;AZUL;699;;0;
111;CN;48544;A;6;0;;1.25992;730.13;0.19165;AMARELA;700;;0;
116;CN;48803;C;16;0;;2.15494;612.04;0.20733;AMARELA;678;;0;
129;CN;48803;C;16;0;;2.15494;612.04;0.20733;ROSA;680;;0;
117;CN;48803;C;16;0;;2.15494;612.04;0.20733;CINZA;679;;0;
129;CN;48803;C;16;0;;2.15494;612.04;0.20733;LARANJA - BRAILE;683;;1;
129;CN;48803;C;16;0;;2.15494;612.04;0.20733;LARANJA - BRAILE;643;;1;
129;CN;48803;C;16;0;;2.15494;612.04;0.20733;LARANJA;684;;1;
129;CN;48803;C;16;0;;2.15494;612.04;0.20733;LARANJA;644;;1;
117;CN;48803;C;16;0;;2.15494;612.04;0.20733;CINZA;639;;0;
116;CN;48803;C;16;0;;2.15494;612.04;0.20733;AMARELA;638;;0;
113;CN;48803;C;16;0;;2.15494;612.04;0.20733;AZUL;637;;0;
129;CN;48803;C;16;0;;2.15494;612.04;0.20733;ROSA;640;;0;
113;CN;48803;C;16;0;;2.15494;612.04;0.20733;AZUL;677;;0;
158;MT;48864;C;3;0;;1.78193;829.88;0.18914;AZUL;587;;0;
142;MT;48864;C;3;0;;1.78193;829.88;0.18914;AMARELA;588;;0;
144;MT;48864;C;3;0;;1.78193;829.88;0.18914;ROSA;589;;0;
157;MT;48864;C;3;0;;1.78193;829.88;0.18914;CINZA;590;;0;
144;MT;48864;C;3;0;;1.78193;829.88;0.18914;VERDE;595;;1;
142;MT;48920;A;25;0;;3.11505;679.76;0.16356;ROSA;697;;0;
164;MT;48920;A;25;0;;3.11505;679.76;0.16356;CINZA;698;;0;
147;MT;48920;A;25;0;;3.11505;679.76;0.16356;AZUL;695;;0;
173;MT;48920;A;25;0;;3.11505;679.76;0.16356;AMARELA;696;;0;
2;LC;49226;C;5;0;;2.945;520.61;0.3249;AMARELA;692;0.0;0;0.0
1;LC;49226;C;5;0;;2.945;520.61;0.3249;AZUL;691;0.0;0;0.0
4;LC;49226;C;5;0;;2.945;520.61;0.3249;BRANCA;693;0.0;0;0.0
3;LC;49226;C;5;0;;2.945;520.61;0.3249;ROSA;694;0.0;0;0.0
112;CN;49247;C;9;0;;3.03606;513.33;0.16191;LARANJA;684;;1;
112;CN;49247;C;9;0;;3.03606;513.33;0.16191;LARANJA - BRAILE;683;;1;
112;CN;49247;C;9;0;;3.03606;513.33;0.16191;ROSA;680;;0;
107;CN;49247;C;9;0;;3.03606;513.33;0.16191;AZUL;677;;0;
112;CN;49247;C;9;0;;3.03606;513.33;0.16191;LARANJA;644;;1;
112;CN;49247;C;9;0;;3.03606;513.33;0.16191;LARANJA - BRAILE;643;;1;
122;CN;49247;C;9;0;;3.03606;513.33;0.16191;CINZA;639;;0;
100;CN;49247;C;9;0;;3.03606;513.33;0.16191;AMARELA;638;;0;
107;CN;49247;C;9;0;;3.03606;513.33;0.16191;AZUL;637;;0;
122;CN;49247;C;9;0;;3.03606;513.33;0.16191;CINZA;679;;0;
112;CN;49247;C;9;0;;3.03606;513.33;0.16191;ROSA;640;;0;
100;CN;49247;C;9;0;;3.03606;513.33;0.16191;AMARELA;678;;0;
136;MT;49630;A;20;0;;2.75865;615.20;0.15163;AMARELA;588;;0;
175;MT;49630;A;20;0;;2.75865;615.20;0.15163;AZUL;587;;0;
162;MT;49630;A;20;0;;2.75865;615.20;0.15163;ROSA;589;;0;
140;MT;49630;A;20;0;;2.75865;615.20;0.15163;CINZA;590;;0;
162;MT;49630;A;20;0;;2.75865;615.20;0.15163;VERDE;595;;1;
8;LC;49702;E;11;0;;1.28585;749.93;0.2705;LARANJA - BRAILE;663;;1;
11;LC;49702;E;11;0;;1.28585;749.93;0.2705;BRANCA;660;;0;
41;LC;49702;E;11;0;;1.28585;749.93;0.2705;AMARELA;658;;0;
8;LC;49702;E;11;0;;1.28585;749.93;0.2705;LARANJA;624;;1;
8;LC;49702;E;11;0;;1.28585;749.93;0.2705;ROSA;659;;0;
8;LC;49702;E;11;0;;1.28585;749.93;0.2705;LARANJA - BRAILE;623;;1;
41;LC;49702;E;11;0;;1.28585;749.93;0.2705;AMARELA;618;;0;
11;LC;49702;E;11;0;;1.28585;749.93;0.2705;BRANCA;620;;0;
23;LC;49702;E;11;0;;1.28585;749.93;0.2705;AZUL;617;;0;
23;LC;49702;E;11;0;;1.28585;749.93;0.2705;AZUL;657;;0;
8;LC;49702;E;11;0;;1.28585;749.93;0.2705;ROSA;619;;0;
8;LC;49702;E;11;0;;1.28585;749.93;0.2705;LARANJA;664;;1;
142;MT;49782;C;17;0;;1.08432;584.34;0.01494;CINZA;590;;0;
170;MT;49782;C;17;0;;1.08432;584.34;0.01494;ROSA;589;;0;
146;MT;49782;C;17;0;;1.08432;584.34;0.01494;AMARELA;588;;0;
153;MT;49782;C;17;0;;1.08432;584.34;0.01494;AZUL;587;;0;
170;MT;49782;C;17;0;;1.08432;584.34;0.01494;LARANJA;594;;1;
170;MT;49782;C;17;0;;1.08432;584.34;0.01494;LARANJA - BRAILE;593;;1;
170;MT;49782;C;17;0;;1.08432;584.34;0.01494;VERDE;595;;1;
104;CN;49826;B;11;0;;1.79438;579.21;0.20738;LARANJA - BRAILE;603;;1;
115;CN;49826;B;11;0;;1.79438;579.21;0.20738;AZUL;597;;0;
125;CN;49826;B;11;0;;1.79438;579.21;0.20738;CINZA;599;;0;
104;CN;49826;B;11;0;;1.79438;579.21;0.20738;ROSA;600;;0;
104;CN;49826;B;11;0;;1.79438;579.21;0.20738;LARANJA;604;;1;
104;CN;49826;B;11;0;;1.79438;579.21;0.20738;VERDE;605;;1;
110;CN;49826;B;11;0;;1.79438;579.21;0.20738;AMARELA;598;;0;
113;CN;49867;D;20;0;;3.21388;690.81;0.17205;CINZA;599;;0;
126;CN;49867;D;20;0;;3.21388;690.81;0.17205;LARANJA;604;;1;
99;CN;49867;D;20;0;;3.21388;690.81;0.17205;AZUL;597;;0;
126;CN;49867;D;20;0;;3.21388;690.81;0.17205;LARANJA - BRAILE;603;;1;
126;CN;49867;D;20;0;;3.21388;690.81;0.17205;ROSA;600;;0;
122;CN;49867;D;20;0;;3.21388;690.81;0.17205;AMARELA;598;;0;
126;CN;49867;D;20;0;;3.21388;690.81;0.17205;VERDE;605;;1;
117;CN;49914;E;21;0;;3.84427;581.36;0.2444;LARANJA;684;;1;
135;CN;49914;E;21;0;;3.84427;581.36;0.2444;CINZA;679;;0;
99;CN;49914;E;21;0;;3.84427;581.36;0.2444;AZUL;677;;0;
117;CN;49914;E;21;0;;3.84427;581.36;0.2444;ROSA;680;;0;
117;CN;49914;E;21;0;;3.84427;581.36;0.2444;LARANJA;644;;1;
117;CN;49914;E;21;0;;3.84427;581.36;0.2444;LARANJA - BRAILE;643;;1;
135;CN;49914;E;21;0;;3.84427;581.36;0.2444;CINZA;639;;0;
93;CN;49914;E;21;0;;3.84427;581.36;0.2444;AMARELA;638;;0;
99;CN;49914;E;21;0;;3.84427;581.36;0.2444;AZUL;637;;0;
117;CN;49914;E;21;0;;3.84427;581.36;0.2444;ROSA;640;;0;
117;CN;49914;E;21;0;;3.84427;581.36;0.2444;LARANJA - BRAILE;683;;1;
93;CN;49914;E;21;0;;3.84427;581.36;0.2444;AMARELA;678;;0;
89;CH;49917;D;25;0;;2.88256;558.73;0.16158;LARANJA;654;;1;
47;CH;49917;D;25;0;;2.88256;558.73;0.16158;BRANCA;649;;0;
60;CH;49917;D;25;0;;2.88256;558.73;0.16158;AMARELA;648;;0;
63;CH;49917;D;25;0;;2.88256;558.73;0.16158;AZUL;647;;0;
89;CH;49917;D;25;0;;2.88256;558.73;0.16158;ROSA;650;;0;
63;CH;49917;D;25;0;;2.88256;558.73;0.16158;AZUL;607;;0;
47;CH;49917;D;25;0;;2.88256;558.73;0.16158;BRANCA;609;;0;
89;CH;49917;D;25;0;;2.88256;558.73;0.16158;LARANJA;614;;1;
89;CH;49917;D;25;0;;2.88256;558.73;0.16158;LARANJA - BRAILE;613;;1;
89;CH;49917;D;25;0;;2.88256;558.73;0.16158;LARANJA - BRAILE;653;;1;
60;CH;49917;D;25;0;;2.88256;558.73;0.16158;AMARELA;608;;0;
89;CH;49917;D;25;0;;2.88256;558.73;0.16158;ROSA;610;;0;
177;MT;50207;C;27;0;;1.11217;691.12;0.17011;ROSA;669;;0;
177;MT;50207;C;27;0;;1.11217;691.12;0.17011;LARANJA;634;;1;
177;MT;50207;C;27;0;;1.11217;691.12;0.17011;LARANJA - BRAILE;633;;1;
155;MT;50207;C;27;0;;1.11217;691.12;0.17011;CINZA;630;;0;
151;MT;50207;C;27;0;;1.11217;691.12;0.17011;AMARELA;628;;0;
136;MT;50207;C;27;0;;1.11217;691.12;0.17011;AZUL;627;;0;
177;MT;50207;C;27;0;;1.11217;691.12;0.17011;ROSA;629;;0;
177;MT;50207;C;27;0;;1.11217;691.12;0.17011;LARANJA;674;;1;
151;MT;50207;C;27;0;;1.11217;691.12;0.17011;AMARELA;668;;0;
177;MT;50207;C;27;0;;1.11217;691.12;0.17011;LARANJA - BRAILE;673;;1;
136;MT;50207;C;27;0;;1.11217;691.12;0.17011;AZUL;667;;0;
155;MT;50207;C;27;0;;1.11217;691.12;0.17011;CINZA;670;;0;
116;CN;50273;C;7;0;;1.33773;658.29;0.18046;AMARELA;700;;0;
98;CN;50273;C;7;0;;1.33773;658.29;0.18046;CINZA;702;;0;
99;CN;50273;C;7;0;;1.33773;658.29;0.18046;AZUL;699;;0;
121;CN;50273;C;7;0;;1.33773;658.29;0.18046;ROSA;701;;0;
158;MT;50331;D;15;0;;1.14659;688.47;0.29125;AZUL;667;;0;
137;MT;50331;D;15;0;;1.14659;688.47;0.29125;CINZA;630;;0;
175;MT;50331;D;15;0;;1.14659;688.47;0.29125;LARANJA - BRAILE;673;;1;
175;MT;50331;D;15;0;;1.14659;688.47;0.29125;LARANJA - BRAILE;633;;1;
175;MT;50331;D;15;0;;1.14659;688.47;0.29125;LARANJA;634;;1;
175;MT;50331;D;15;0;;1.14659;688.47;0.29125;ROSA;669;;0;
175;MT;50331;D;15;0;;1.14659;688.47;0.29125;ROSA;629;;0;
137;MT;50331;D;15;0;;1.14659;688.47;0.29125;CINZA;670;;0;
175;MT;50331;D;15;0;;1.14659;688.47;0.29125;LARANJA;674;;1;
140;MT;50331;D;15;0;;1.14659;688.47;0.29125;AMARELA;628;;0;
158;MT;50331;D;15;0;;1.14659;688.47;0.29125;AZUL;627;;0;
140;MT;50331;D;15;0;;1.14659;688.47;0.29125;AMARELA;668;;0;
13;LC;52618;D;29;0;;3.21497;554.57;0.16443;LARANJA;584;;1;
20;LC;52618;D;29;0;;3.21497;554.57;0.16443;AZUL;577;;0;
32;LC;52618;D;29;0;;3.21497;554.57;0.16443;AMARELA;578;;0;
13;LC;52618;D;29;0;;3.21497;554.57;0.16443;LARANJA - BRAILE;583;;1;
26;LC;52618;D;29;0;;3.21497;554.57;0.16443;BRANCA;580;;0;
13;LC;52618;D;29;0;;3.21497;554.57;0.16443;ROSA;579;;0;
13;LC;52618;D;29;0;;3.21497;554.57;0.16443;VERDE;585;;1;
125;CN;52675;D;23;0;;1.26857;723.99;0.22573;ROSA;701;;0;
100;CN;52675;D;23;0;;1.26857;723.99;0.22573;CINZA;702;;0;
120;CN;52675;D;23;0;;1.26857;723.99;0.22573;AMARELA;700;;0;
118;CN;52675;D;23;0;;1.26857;723.99;0.22573;AZUL;699;;0;
95;CN;53548;D;6;0;;0.29544;880.03;0.02691;LARANJA;604;;1;
133;CN;53548;D;6;0;;0.29544;880.03;0.02691;AMARELA;598;;0;
95;CN;53548;D;6;0;;0.29544;880.03;0.02691;ROSA;600;;0;
118;CN;53548;D;6;0;;0.29544;880.03;0.02691;CINZA;599;;0;
95;CN;53548;D;6;0;;0.29544;880.03;0.02691;LARANJA - BRAILE;603;;1;
105;CN;53548;D;6;0;;0.29544;880.03;0.02691;AZUL;597;;0;
95;CN;53548;D;6;0;;0.29544;880.03;0.02691;VERDE;605;;1;
27;LC;54504;B;30;0;;0.64315;640.36;0.02701;AMARELA;658;;0;
40;LC;54504;B;30;0;;0.64315;640.36;0.02701;ROSA;659;;0;
15;LC;54504;B;30;0;;0.64315;640.36;0.02701;AZUL;617;;0;
40;LC;54504;B;30;0;;0.64315;640.36;0.02701;LARANJA;624;;1;
40;LC;54504;B;30;0;;0.64315;640.36;0.02701;LARANJA - BRAILE;623;;1;
15;LC;54504;B;30;0;;0.64315;640.36;0.02701;AZUL;657;;0;
27;LC;54504;B;30;0;;0.64315;640.36;0.02701;AMARELA;618;;0;
40;LC;54504;B;30;0;;0.64315;640.36;0.02701;LARANJA - BRAILE;663;;1;
40;LC;54504;B;30;0;;0.64315;640.36;0.02701;ROSA;619;;0;
26;LC;54504;B;30;0;;0.64315;640.36;0.02701;BRANCA;660;;0;
26;LC;54504;B;30;0;;0.64315;640.36;0.02701;BRANCA;620;;0;
40;LC;54504;B;30;0;;0.64315;640.36;0.02701;LARANJA;664;;1;
4;LC;54896;C;7;0;;2.64138;665.75;0.26148;VERDE;585;1.0;1;
1;LC;54896;C;7;0;;2.64138;665.75;0.26148;AMARELA;578;1.0;0;
4;LC;54896;C;7;0;;2.64138;665.75;0.26148;LARANJA - BRAILE;583;1.0;1;
5;LC;54896;C;7;0;;2.64138;665.75;0.26148;BRANCA;580;1.0;0;
4;LC;54896;C;7;0;;2.64138;665.75;0.26148;LARANJA;584;1.0;1;
2;LC;54896;C;7;0;;2.64138;665.75;0.26148;AZUL;577;1.0;0;
4;LC;54896;C;7;0;;2.64138;665.75;0.26148;ROSA;579;1.0;0;
162;MT;55088;B;7;0;;1.44178;751.87;0.17637;LARANJA - BRAILE;593;;1;
162;MT;55088;B;7;0;;1.44178;751.87;0.17637;LARANJA;594;;1;
169;MT;55141;C;28;0;;1.93885;691.54;0.26801;ROSA;697;;0;
164;MT;55141;C;28;0;;1.93885;691.54;0.26801;AMARELA;696;;0;
161;MT;55141;C;28;0;;1.93885;691.54;0.26801;CINZA;698;;0;
178;MT;55141;C;28;0;;1.93885;691.54;0.26801;AZUL;695;;0;
147;MT;55254;B;18;0;;2.05876;717.27;0.27825;CINZA;698;;0;
162;MT;55254;B;18;0;;2.05876;717.27;0.27825;AZUL;695;;0;
151;MT;55254;B;18;0;;2.05876;717.27;0.27825;AMARELA;696;;0;
166;MT;55254;B;18;0;;2.05876;717.27;0.27825;ROSA;697;;0;
147;MT;55387;B;2;0;;2.59667;634.03;0.15449;LARANJA;594;;1;
155;MT;55387;B;2;0;;2.59667;634.03;0.15449;AZUL;587;;0;
147;MT;55387;B;2;0;;2.59667;634.03;0.15449;ROSA;589;;0;
166;MT;55387;B;2;0;;2.59667;634.03;0.15449;AMARELA;588;;0;
147;MT;55387;B;2;0;;2.59667;634.03;0.15449;LARANJA - BRAILE;593;;1;
176;MT;55387;B;2;0;;2.59667;634.03;0.15449;CINZA;590;;0;
147;MT;55387;B;2;0;;2.59667;634.03;0.15449;VERDE;595;;1;
27;LC;55511;E;10;0;;1.55798;686.41;0.11585;LARANJA - BRAILE;663;;1;
17;LC;55511;E;10;0;;1.55798;686.41;0.11585;AMARELA;658;;0;
42;LC;55511;E;10;0;;1.55798;686.41;0.11585;AZUL;657;;0;
27;LC;55511;E;10;0;;1.55798;686.41;0.11585;LARANJA;624;;1;
27;LC;55511;E;10;0;;1.55798;686.41;0.11585;LARANJA - BRAILE;623;;1;
44;LC;55511;E;10;0;;1.55798;686.41;0.11585;BRANCA;620;;0;
17;LC;55511;E;10;0;;1.55798;686.41;0.11585;AMARELA;618;;0;
42;LC;55511;E;10;0;;1.55798;686.41;0.11585;AZUL;617;;0;
27;LC;55511;E;10;0;;1.55798;686.41;0.11585;ROSA;659;;0;
27;LC;55511;E;10;0;;1.55798;686.41;0.11585;ROSA;619;;0;
27;LC;55511;E;10;0;;1.55798;686.41;0.11585;LARANJA;664;;1;
44;LC;55511;E;10;0;;1.55798;686.41;0.11585;BRANCA;660;;0;
127;CN;55635;B;30;0;;2.13067;551.00;0.10661;CINZA;702;;0;
108;CN;55635;B;30;0;;2.13067;551.00;0.10661;AZUL;699;;0;
131;CN;55635;B;30;0;;2.13067;551.00;0.10661;AMARELA;700;;0;
109;CN;55635;B;30;0;;2.13067;551.00;0.10661;ROSA;701;;0;
22;LC;55749;E;15;0;;2.7845;649.08;0.09539;AMARELA;692;;0;0.0
30;LC;55749;E;15;0;;2.7845;649.08;0.09539;AZUL;691;;0;0.0
40;LC;55749;E;15;0;;2.7845;649.08;0.09539;ROSA;694;;0;1.0
12;LC;55749;E;15;0;;2.7845;649.08;0.09539;BRANCA;693;;0;1.0
28;LC;55749;E;15;0;;2.7845;649.08;0.09539;AMARELA;692;;0;1.0
19;LC;55749;E;15;0;;2.7845;649.08;0.09539;AZUL;691;;0;1.0
44;LC;55749;E;15;0;;2.7845;649.08;0.09539;BRANCA;693;;0;0.0
39;LC;55749;E;15;0;;2.7845;649.08;0.09539;ROSA;694;;0;0.0
112;CN;55948;C;15;0;;2.9073;512.76;0.21003;LARANJA - BRAILE;603;;1;
118;CN;55948;C;15;0;;2.9073;512.76;0.21003;AMARELA;598;;0;
101;CN;55948;C;15;0;;2.9073;512.76;0.21003;CINZA;599;;0;
122;CN;55948;C;15;0;;2.9073;512.76;0.21003;AZUL;597;;0;
112;CN;55948;C;15;0;;2.9073;512.76;0.21003;LARANJA;604;;1;
112;CN;55948;C;15;0;;2.9073;512.76;0.21003;ROSA;600;;0;
112;CN;55948;C;15;0;;2.9073;512.76;0.21003;VERDE;605;;1;
156;MT;55971;B;28;0;;0.89168;623.98;0.14727;AZUL;627;;0;
172;MT;55971;B;28;0;;0.89168;623.98;0.14727;AMARELA;668;;0;
179;MT;55971;B;28;0;;0.89168;623.98;0.14727;CINZA;670;;0;
149;MT;55971;B;28;0;;0.89168;623.98;0.14727;LARANJA;634;;1;
149;MT;55971;B;28;0;;0.89168;623.98;0.14727;LARANJA - BRAILE;633;;1;
179;MT;55971;B;28;0;;0.89168;623.98;0.14727;CINZA;630;;0;
172;MT;55971;B;28;0;;0.89168;623.98;0.14727;AMARELA;628;;0;
149;MT;55971;B;28;0;;0.89168;623.98;0.14727;ROSA;629;;0;
149;MT;55971;B;28;0;;0.89168;623.98;0.14727;LARANJA;674;;1;
149;MT;55971;B;28;0;;0.89168;623.98;0.14727;LARANJA - BRAILE;673;;1;
156;MT;55971;B;28;0;;0.89168;623.98;0.14727;AZUL;667;;0;
149;MT;55971;B;28;0;;0.89168;623.98;0.14727;ROSA;669;;0;
140;MT;56202;B;25;0;;2.44307;705.53;0.24328;ROSA;697;;0;
154;MT;56202;B;25;0;;2.44307;705.53;0.24328;CINZA;698;;0;
139;MT;56202;B;25;0;;2.44307;705.53;0.24328;AZUL;695;;0;
174;MT;56202;B;25;0;;2.44307;705.53;0.24328;AMARELA;696;;0;
110;CN;56271;D;19;0;;4.03513;656.59;0.144;ROSA;701;;0;
112;CN;56271;D;19;0;;4.03513;656.59;0.144;CINZA;702;;0;
128;CN;56271;D;19;0;;4.03513;656.59;0.144;AMARELA;700;;0;
125;CN;56271;D;19;0;;4.03513;656.59;0.144;AZUL;699;;0;
141;MT;56310;B;4;0;;1.34189;721.51;0.16026;AMARELA;668;;0;
160;MT;56310;B;4;0;;1.34189;721.51;0.16026;LARANJA;674;;1;
160;MT;56310;B;4;0;;1.34189;721.51;0.16026;LARANJA;634;;1;
160;MT;56310;B;4;0;;1.34189;721.51;0.16026;ROSA;629;;0;
160;MT;56310;B;4;0;;1.34189;721.51;0.16026;LARANJA - BRAILE;673;;1;
160;MT;56310;B;4;0;;1.34189;721.51;0.16026;LARANJA - BRAILE;633;;1;
141;MT;56310;B;4;0;;1.34189;721.51;0.16026;AMARELA;628;;0;
148;MT;56310;B;4;0;;1.34189;721.51;0.16026;AZUL;627;;0;
146;MT;56310;B;4;0;;1.34189;721.51;0.16026;CINZA;670;;0;
146;MT;56310;B;4;0;;1.34189;721.51;0.16026;CINZA;630;;0;
148;MT;56310;B;4;0;;1.34189;721.51;0.16026;AZUL;667;;0;
160;MT;56310;B;4;0;;1.34189;721.51;0.16026;ROSA;669;;0;
102;CN;59505;C;8;0;;1.39206;578.58;0.25871;ROSA;701;;0;
110;CN;59505;C;8;0;;1.39206;578.58;0.25871;CINZA;702;;0;
115;CN;59505;C;8;0;;1.39206;578.58;0.25871;AMARELA;700;;0;
131;CN;59505;C;8;0;;1.39206;578.58;0.25871;AZUL;699;;0;
151;MT;59546;C;26;0;;2.75624;562.45;0.09203;AMARELA;588;;0;
169;MT;59546;C;26;0;;2.75624;562.45;0.09203;CINZA;590;;0;
139;MT;59546;C;26;0;;2.75624;562.45;0.09203;AZUL;587;;0;
159;MT;59546;C;26;0;;2.75624;562.45;0.09203;ROSA;589;;0;
159;MT;59546;C;26;0;;2.75624;562.45;0.09203;LARANJA - BRAILE;593;;1;
159;MT;59546;C;26;0;;2.75624;562.45;0.09203;LARANJA;594;;1;
159;MT;59546;C;26;0;;2.75624;562.45;0.09203;VERDE;595;;1;
119;CN;59913;D;23;0;;2.29781;650.26;0.13077;LARANJA - BRAILE;603;;1;
119;CN;59913;D;23;0;;2.29781;650.26;0.13077;LARANJA;604;;1;
94;CN;59913;D;23;0;;2.29781;650.26;0.13077;CINZA;599;;0;
130;CN;59913;D;23;0;;2.29781;650.26;0.13077;AMARELA;598;;0;
98;CN;59913;D;23;0;;2.29781;650.26;0.13077;AZUL;597;;0;
119;CN;59913;D;23;0;;2.29781;650.26;0.13077;ROSA;600;;0;
119;CN;59913;D;23;0;;2.29781;650.26;0.13077;VERDE;605;;1;
120;CN;59924;C;24;0;;1.67478;664.60;0.18541;AZUL;699;;0;
93;CN;59924;C;24;0;;1.67478;664.60;0.18541;ROSA;701;;0;
118;CN;59924;C;24;0;;1.67478;664.60;0.18541;CINZA;702;;0;
95;CN;59924;C;24;0;;1.67478;664.60;0.18541;AMARELA;700;;0;
97;CN;59938;B;7;0;;1.63481;593.71;0.15525;ROSA;701;;0;
96;CN;59938;B;7;0;;1.63481;593.71;0.15525;CINZA;702;;0;
121;CN;59938;B;7;0;;1.63481;593.71;0.15525;AMARELA;700;;0;
132;CN;59938;B;7;0;;1.63481;593.71;0.15525;AZUL;699;;0;
35;LC;59955;D;10;0;;1.68626;530.61;0.14643;VERDE;585;;1;
35;LC;59955;D;10;0;;1.68626;530.61;0.14643;LARANJA;584;;1;
26;LC;59955;D;10;0;;1.68626;530.61;0.14643;AMARELA;578;;0;
39;LC;59955;D;10;0;;1.68626;530.61;0.14643;BRANCA;580;;0;
17;LC;59955;D;10;0;;1.68626;530.61;0.14643;AZUL;577;;0;
35;LC;59955;D;10;0;;1.68626;530.61;0.14643;ROSA;579;;0;
35;LC;59955;D;10;0;;1.68626;530.61;0.14643;LARANJA - BRAILE;583;;1;
107;CN;60072;A;24;0;;4.35472;609.20;0.14701;AMARELA;598;;0;
131;CN;60072;A;24;0;;4.35472;609.20;0.14701;CINZA;599;;0;
94;CN;60072;A;24;0;;4.35472;609.20;0.14701;AZUL;597;;0;
101;CN;60072;A;24;0;;4.35472;609.20;0.14701;ROSA;600;;0;
101;CN;60072;A;24;0;;4.35472;609.20;0.14701;VERDE;605;;1;
170;MT;60329;B;20;0;;3.00381;728.10;0.14168;ROSA;629;;0;
170;MT;60329;B;20;0;;3.00381;728.10;0.14168;LARANJA - BRAILE;673;;1;
170;MT;60329;B;20;0;;3.00381;728.10;0.14168;LARANJA;634;;1;
152;MT;60329;B;20;0;;3.00381;728.10;0.14168;CINZA;630;;0;
169;MT;60329;B;20;0;;3.00381;728.10;0.14168;AMARELA;628;;0;
170;MT;60329;B;20;0;;3.00381;728.10;0.14168;ROSA;669;;0;
170;MT;60329;B;20;0;;3.00381;728.10;0.14168;LARANJA - BRAILE;633;;1;
152;MT;60329;B;20;0;;3.00381;728.10;0.14168;CINZA;670;;0;
169;MT;60329;B;20;0;;3.00381;728.10;0.14168;AMARELA;668;;0;
163;MT;60329;B;20;0;;3.00381;728.10;0.14168;AZUL;627;;0;
163;MT;60329;B;20;0;;3.00381;728.10;0.14168;AZUL;667;;0;
170;MT;60329;B;20;0;;3.00381;728.10;0.14168;LARANJA;674;;1;
133;CN;60376;E;26;0;;2.65402;707.29;0.15046;ROSA;701;;0;
102;CN;60376;E;26;0;;2.65402;707.29;0.15046;AMARELA;700;;0;
109;CN;60376;E;26;0;;2.65402;707.29;0.15046;CINZA;702;;0;
104;CN;60376;E;26;0;;2.65402;707.29;0.15046;AZUL;699;;0;
144;MT;60400;C;16;0;;1.71089;712.73;0.21474;LARANJA - BRAILE;593;;1;
144;MT;60400;C;16;0;;1.71089;712.73;0.21474;LARANJA;594;;1;
132;CN;60558;C;5;0;;2.49003;661.85;0.21148;LARANJA;684;;1;
132;CN;60558;C;5;0;;2.49003;661.85;0.21148;LARANJA - BRAILE;683;;1;
106;CN;60558;C;5;0;;2.49003;661.85;0.21148;CINZA;679;;0;
95;CN;60558;C;5;0;;2.49003;661.85;0.21148;AZUL;677;;0;
132;CN;60558;C;5;0;;2.49003;661.85;0.21148;ROSA;680;;0;
132;CN;60558;C;5;0;;2.49003;661.85;0.21148;LARANJA;644;;1;
132;CN;60558;C;5;0;;2.49003;661.85;0.21148;LARANJA - BRAILE;643;;1;
106;CN;60558;C;5;0;;2.49003;661.85;0.21148;CINZA;639;;0;
134;CN;60558;C;5;0;;2.49003;661.85;0.21148;AMARELA;638;;0;
95;CN;60558;C;5;0;;2.49003;661.85;0.21148;AZUL;637;;0;
132;CN;60558;C;5;0;;2.49003;661.85;0.21148;ROSA;640;;0;
134;CN;60558;C;5;0;;2.49003;661.85;0.21148;AMARELA;678;;0;
158;MT;60666;C;4;0;;0.96583;750.65;0.2049;CINZA;590;;0;
145;MT;60666;C;4;0;;0.96583;750.65;0.2049;LARANJA;594;;1;
145;MT;60666;C;4;0;;0.96583;750.65;0.2049;LARANJA - BRAILE;593;;1;
145;MT;60666;C;4;0;;0.96583;750.65;0.2049;ROSA;589;;0;
159;MT;60666;C;4;0;;0.96583;750.65;0.2049;AZUL;587;;0;
145;MT;60666;C;4;0;;0.96583;750.65;0.2049;VERDE;595;;1;
143;MT;60666;C;4;0;;0.96583;750.65;0.2049;AMARELA;588;;0;
